lat,lon,elevation,accuracy,satellites,provider,hdop,vdop,pdop,geoidheight,battery,time_ms,distance,battery_charging,speed,bearing
12.95608214,77.71457323,802.809326171875,3.7900925,31,gps,0.4,0.5,0.6,-86.3,69,0,0,true,0,
12.9560821,77.7145733,802.80126953125,3.7900925,30,gps,0.4,0.5,0.6,-86.3,69,6000,0.008793324827991,true,0,
12.95608204,77.71457336,802.784545898438,9.935046,29,gps,0.4,0.5,0.6,-86.3,69,12000,0.0181092020470146,true,0,
12.956082,77.71457343,802.773315429688,9.935046,29,gps,0.4,0.5,0.6,-86.3,69,18000,0.0269025268779899,true,0,
12.95608188,77.71457359,802.761108398438,9.935046,30,gps,0.4,0.5,0.6,-86.3,69,24000,0.0487808605030011,true,0,
12.95608187,77.7145737,802.74267578125,9.935046,29,gps,0.4,0.5,0.6,-86.3,69,30000,0.0607526682620119,true,0,
12.95608183,77.7145738,802.7294921875,9.935046,31,gps,0.4,0.5,0.6,-86.3,69,36000,0.0724663684869995,true,0,
12.95608171,77.71457387,802.72412109375,9.935046,28,gps,0.4,0.5,0.6,-86.3,69,42000,0.0878151715330091,true,0,
12.9560816,77.71457395,802.7255859375,9.935046,32,gps,0.3,0.5,0.6,-86.3,69,48000,0.102807237216012,true,0,
12.95608139,77.71457397,802.722534179688,9.935046,34,gps,0.3,0.5,0.6,-86.3,69,54000,0.126258532719987,true,0,
12.95608136,77.71457405,802.703857421875,9.935046,31,gps,0.3,0.5,0.6,-86.3,69,60000,0.135547327815999,true,0,
12.9560814,77.71457417,802.684814453125,9.935046,32,gps,0.3,0.5,0.6,-86.3,69,66000,0.149290656613005,true,0,
12.95608143,77.71457426,802.669921875,9.935046,33,gps,0.3,0.5,0.6,-86.3,69,72000,0.159598152449007,true,0,
12.95608149,77.71457433,802.651611328125,9.935046,29,gps,0.3,0.5,0.6,-86.3,69,78000,0.169700191233005,true,0,
12.9560814,77.71457441,802.636474609375,9.935046,32,gps,0.3,0.5,0.6,-86.3,69,84000,0.182940461630011,true,0,
12.95608142,77.71457446,802.635986328125,9.935046,33,gps,0.3,0.4,0.6,-86.3,69,90000,0.188797311750989,true,0,
12.95608142,77.71457451,802.634643554688,9.935046,30,gps,0.3,0.4,0.6,-86.3,69,96000,0.194215520440991,true,0,
12.95608144,77.71457459,802.63037109375,9.935046,29,gps,0.3,0.5,0.6,-86.3,69,102000,0.203165356147991,true,0,
12.95608151,77.71457466,802.617309570313,9.935046,27,gps,0.4,0.5,0.6,-86.3,69,108000,0.214033879117011,true,0,
12.95608133,77.71457457,802.604248046875,9.935046,27,gps,0.4,0.5,0.6,-86.3,69,114000,0.236298656077992,true,0,
12.95608134,77.71457459,802.60205078125,9.935046,28,gps,0.3,0.5,0.6,-86.3,69,120000,0.238734543536992,true,0,
12.95608132,77.71457462,802.599365234375,9.935046,29,gps,0.3,0.4,0.6,-86.3,69,126000,0.24267335455599,true,0,
12.95607983,77.71459349,802.744384765625,9.935046,33,gps,0.3,0.4,0.5,-86.3,69,132000,2.29420592830201,true,1.39,96.4
12.95601649,77.71467852,803.09326171875,9.935046,36,gps,0.3,0.4,0.5,-86.3,69,138000,13.891905733067,true,2.99,176.1
12.95590333,77.7146511,801.006591796875,3.7900925,34,gps,0.3,0.4,0.5,-86.3,69,144000,26.820796090565,true,2.53,213.9
12.95588831,77.71442294,800.74951171875,3.7900925,34,gps,0.3,0.4,0.5,-86.3,69,150000,51.601524417634,true,5.85,277.9
12.95591822,77.713981,798.595703125,3.7900925,31,gps,0.3,0.4,0.5,-86.3,70,156000,99.607356421493,true,9.14,274.4
12.95597735,77.7135021,797.2138671875,3.7900925,33,gps,0.3,0.4,0.5,-86.3,70,162000,151.917826871478,true,8.54,281.8
12.95605768,77.71303937,795.981811523438,3.7900925,33,gps,0.3,0.4,0.5,-86.3,70,168000,202.850546227265,true,8.15,278.1
12.95610379,77.71254975,795.531860351563,3.7900925,34,gps,0.3,0.4,0.5,-86.3,70,174000,256.154959431132,true,9.25,273.9
12.95612222,77.71210708,796.597290039063,3.7900925,28,gps,0.4,0.5,0.6,-86.3,70,180000,304.168266297865,true,6,272.7
12.95614621,77.71168087,796.330810546875,3.7900925,27,gps,0.4,0.5,0.6,-86.3,70,186000,350.431112061021,true,8.96,274.2
12.95616974,77.71119989,795.97900390625,3.7900925,26,gps,0.4,0.5,0.6,-86.3,70,192000,402.617713956883,true,9.3,273.8
12.95621342,77.71066333,791.001831054688,3.7900925,33,gps,0.3,0.5,0.6,-86.3,70,198000,460.964065956581,true,10.12,274.7
12.95626629,77.71008291,789.78759765625,3.7900925,32,gps,0.3,0.5,0.6,-86.3,70,204000,524.134893754985,true,10.71,274.2
12.95632186,77.70948036,790.046630859375,9.935046,30,gps,0.3,0.5,0.6,-86.3,70,210000,589.721381006823,true,10.84,276.6
12.95640847,77.70886823,788.160888671875,9.935046,35,gps,0.3,0.4,0.5,-86.3,70,216000,656.749719171908,true,11.21,276.9
12.95645507,77.70826195,789.980712890625,9.935046,32,gps,0.3,0.5,0.6,-86.3,70,222000,722.652666536012,true,10.91,273.5
12.95650009,77.70766881,792.95654296875,9.935046,34,gps,0.3,0.4,0.5,-86.3,70,228000,787.122324657187,true,10.97,274.1
12.95654673,77.70703796,795.302734375,9.935046,36,gps,0.3,0.4,0.5,-86.3,70,234000,855.680163659737,true,11.86,274.4
12.95656934,77.70635074,799.55712890625,9.935046,34,gps,0.3,0.5,0.6,-86.3,70,240000,930.192458366647,true,12.18,272
12.95661577,77.7056683,800.60107421875,9.935046,31,gps,0.3,0.5,0.6,-86.3,70,246000,1004.32433149937,true,12.7,273.9
12.95666954,77.70498265,803.844848632813,9.935046,34,gps,0.3,0.5,0.6,-86.3,70,252000,1078.86422017103,true,11.94,273.5
12.95671919,77.70435002,805.367797851563,9.935046,36,gps,0.3,0.4,0.5,-86.3,70,258000,1147.64040640731,true,11.53,273.7
12.95677161,77.70368932,804.83251953125,9.935046,37,gps,0.3,0.4,0.5,-86.3,70,264000,1219.47328848187,true,12.3,274.1
12.9568267,77.70313793,804.218505859375,9.935046,34,gps,0.3,0.4,0.5,-86.3,70,270000,1279.53721292996,true,7.84,274.4
12.95685901,77.70274801,805.1455078125,9.935046,32,gps,0.3,0.4,0.5,-86.3,70,276000,1321.94289825562,true,7.22,274.5
12.95689387,77.70236661,805.997924804688,9.935046,33,gps,0.3,0.5,0.6,-86.3,70,282000,1363.45422809849,true,6.52,274.8
12.95691905,77.70198094,808.475341796875,9.935046,35,gps,0.3,0.4,0.5,-86.3,70,288000,1405.34057503097,true,7.06,273.4
12.95693164,77.70170892,809.05224609375,9.935046,37,gps,0.3,0.4,0.5,-86.3,70,294000,1434.85091581789,true,3.3,269
12.95691877,77.7014922,807.713134765625,9.935046,31,gps,0.3,0.5,0.6,-86.3,70,300000,1458.37907706001,true,3.93,266
12.95686152,77.70137001,806.790161132813,9.935046,36,gps,0.3,0.4,0.5,-86.3,70,306000,1473.07084873732,true,0.7,225.2
12.95677427,77.70130017,806.13818359375,9.935046,36,gps,0.3,0.4,0.5,-86.3,70,312000,1485.37534728797,true,3.54,201.4
12.95648887,77.70122623,803.604248046875,3.7900925,37,gps,0.3,0.4,0.5,-86.3,70,318000,1518.10623873167,true,6.33,193
12.95607886,77.70110733,801.2490234375,3.7900925,35,gps,0.3,0.4,0.5,-86.3,70,324000,1565.48294387036,true,9.15,197.6
12.95556652,77.70092208,800.408569335938,3.7900925,38,gps,0.3,0.4,0.5,-86.3,70,330000,1625.88593258802,true,10.35,196
12.95501313,77.70079105,797.682495117188,3.7900925,38,gps,0.3,0.4,0.5,-86.3,70,336000,1689.03705683342,true,10.84,194.5
12.95444072,77.70064736,794.882202148438,3.7900925,36,gps,0.3,0.4,0.5,-86.3,70,342000,1754.5630840125,true,10.22,194.7
12.95393048,77.7005168,793.576171875,3.7900925,38,gps,0.3,0.4,0.5,-86.3,70,348000,1813.03662147848,true,9.27,193.5
12.9534751,77.70041983,793.45751953125,3.7900925,33,gps,0.3,0.4,0.5,-86.3,70,354000,1864.75142277979,true,7.83,192
12.9531403,77.7003547,792.5927734375,3.7900925,30,gps,0.3,0.4,0.5,-86.3,70,360000,1902.64260384704,true,5.22,193
12.95284588,77.70029484,792.65283203125,3.7900925,31,gps,0.3,0.4,0.6,-86.3,70,366000,1936.01707542802,true,5.79,190.8
12.95258784,77.70021467,792.437622070313,3.7900925,35,gps,0.3,0.4,0.5,-86.3,70,372000,1965.99621642687,true,4.08,197.2
12.95245173,77.70012996,791.001220703125,3.7900925,36,gps,0.3,0.4,0.5,-86.3,71,378000,1983.69724822682,true,1.18,211.2
12.95227833,77.7000523,790.32763671875,3.7900925,33,gps,0.3,0.4,0.5,-86.3,71,384000,2004.73503435396,true,5.21,199.5
12.95199213,77.69995435,791.033203125,3.7900925,32,gps,0.3,0.5,0.6,-86.3,71,390000,2038.28250038105,true,6.44,191.3
12.95151902,77.6998681,790.621459960938,3.7900925,32,gps,0.3,0.5,0.6,-86.3,71,396000,2091.71376697088,true,9.8,189.8
12.95090676,77.69974842,790.086059570313,9.935046,33,gps,0.3,0.5,0.6,-86.3,71,402000,2161.01828710519,true,11.86,190.5
12.95024184,77.69964861,789.041015625,9.935046,25,gps,0.4,0.5,0.6,-86.3,71,408000,2235.74097122681,true,12.66,190
12.949549,77.69953135,786.934204101563,9.935046,25,gps,0.4,0.5,0.6,-86.3,71,414000,2313.82219190914,true,13.32,188.4
12.94881683,77.69941564,786.281982421875,9.935046,28,gps,0.4,0.5,0.6,-86.3,71,420000,2396.1957504912,true,13.58,190.3
12.94809018,77.69922025,786.422119140625,9.935046,32,gps,0.3,0.4,0.6,-86.3,71,426000,2479.72383850298,true,13.86,200.7
12.94738909,77.69898281,785.99462890625,9.935046,33,gps,0.3,0.5,0.6,-86.3,71,432000,2561.81812431235,true,13.64,195
12.94671133,77.69875554,785.33154296875,9.935046,35,gps,0.3,0.4,0.5,-86.4,71,438000,2641.10388322447,true,13.12,199.5
12.94605341,77.69850465,785.647705078125,9.935046,35,gps,0.3,0.4,0.5,-86.4,71,444000,2719.15013182424,true,13.21,199.2
12.9453649,77.69826044,785.497802734375,3.7900925,35,gps,0.3,0.4,0.5,-86.4,71,450000,2800.15404326127,true,13.39,198.9
12.94468234,77.69801816,785.545043945313,3.7900925,37,gps,0.3,0.4,0.5,-86.4,71,456000,2880.46434478769,true,13.46,199.8
12.94399244,77.69778217,785.180908203125,3.7900925,32,gps,0.3,0.4,0.6,-86.4,71,462000,2961.32827525462,true,13.23,198.8
12.94333172,77.69753381,787.60595703125,3.7900925,32,gps,0.3,0.4,0.5,-86.4,71,468000,3039.5718094496,true,13.11,201.5
12.94271662,77.69722568,788.857788085938,3.7900925,32,gps,0.3,0.5,0.6,-86.4,71,474000,3115.68381946589,true,12.08,209.7
12.94213012,77.69687399,789.121948242188,3.7900925,29,gps,0.3,0.4,0.5,-86.4,71,480000,3191.21977041055,true,12.64,211.1
12.94151349,77.69652945,788.092651367188,3.7900925,35,gps,0.3,0.4,0.5,-86.4,71,486000,3269.29303198288,true,12.9,207.9
12.94092481,77.69620426,785.852661132813,3.7900925,35,gps,0.3,0.4,0.6,-86.4,71,492000,3343.63488200256,true,12.69,209.8
12.94026479,77.69581002,782.988647460938,3.7900925,32,gps,0.3,0.4,0.6,-86.4,71,498000,3428.55586004456,true,14.69,209.7
12.93960017,77.69540869,782.604614257813,3.7900925,28,gps,0.4,0.5,0.6,-86.4,71,504000,3514.30646978273,true,13.81,213.6
12.93900689,77.69498622,783.468994140625,9.935046,16,gps,0.4,0.5,0.6,-86.4,71,510000,3594.60684660673,true,12.98,217.7
12.93849247,77.6945299,786.22216796875,9.935046,31,gps,0.3,0.5,0.6,-86.4,71,516000,3670.22072879708,true,12.82,226
12.93804712,77.69404334,789.036376953125,9.935046,36,gps,0.3,0.4,0.5,-86.4,71,522000,3742.55805316773,true,12.33,227.2
12.93756638,77.6935242,792.153930664063,9.935046,32,gps,0.3,0.4,0.6,-86.4,71,528000,3820.16441882279,true,13.63,227.2
12.93705667,77.69293693,792.836547851563,9.935046,35,gps,0.3,0.4,0.5,-86.4,71,534000,3905.38668886135,true,14.18,227.9
12.93656262,77.69237264,793.749755859375,9.935046,35,gps,0.3,0.4,0.5,-86.4,71,540000,3987.59193658424,true,13.49,226.6
12.93608436,77.69185472,795.9765625,9.935046,29,gps,0.3,0.4,0.6,-86.4,71,546000,4064.91282547521,true,12.83,226.4
12.93560797,77.69134726,797.45751953125,9.935046,31,gps,0.3,0.4,0.6,-86.4,71,552000,4141.27048235425,true,12.75,225.6
12.93512225,77.69081212,797.12548828125,9.935046,29,gps,0.3,0.4,0.5,-86.4,71,558000,4220.5196776677,true,13.39,227.2
12.93461347,77.69025806,797.54052734375,9.935046,34,gps,0.3,0.4,0.5,-86.4,71,564000,4303.01836777967,true,13.95,227.4
12.93408406,77.68969295,797.815185546875,9.935046,31,gps,0.3,0.4,0.6,-86.4,71,570000,4387.9660713947,true,14.04,226.5
12.93355647,77.68912534,797.76904296875,9.935046,27,gps,0.4,0.4,0.6,-86.4,71,576000,4472.96961066514,true,14.59,227.5
12.93300674,77.68850737,796.41796875,9.935046,30,gps,0.3,0.4,0.5,-86.4,72,582000,4563.64359201345,true,15.15,227.2
12.93243712,77.6878832,796.907836914063,9.935046,35,gps,0.3,0.4,0.5,-86.4,72,588000,4656.31246368702,true,15.35,228.2
12.93187945,77.68725053,796.298095703125,9.935046,36,gps,0.3,0.4,0.5,-86.4,72,594000,4748.75949347625,true,15.47,226.5
12.93130641,77.68663599,796.60302734375,9.935046,36,gps,0.3,0.4,0.5,-86.4,72,600000,4840.93202195927,true,15.01,228.2
12.93076621,77.6860443,797.56884765625,9.935046,36,gps,0.3,0.4,0.5,-86.4,72,606000,4928.79581664284,true,14.58,228.9
12.93034592,77.68553205,797.13037109375,9.935046,33,gps,0.3,0.4,0.5,-86.4,72,612000,5001.36314504252,true,9.64,237.5
12.93004673,77.68510555,797.129638671875,9.935046,37,gps,0.3,0.4,0.5,-86.4,72,618000,5058.3128635978,true,10.36,238.9
12.92975607,77.68459058,798.50048828125,9.935046,37,gps,0.3,0.4,0.5,-86.4,72,624000,5122.80588261871,true,10.95,266.3
12.92950893,77.68405253,797.026611328125,9.935046,36,gps,0.3,0.4,0.5,-86.4,72,630000,5187.26845008123,true,12.1,244.3
12.92919911,77.68340254,794.923095703125,9.935046,37,gps,0.3,0.4,0.5,-86.4,72,636000,5265.68445853053,true,13.97,244.4
12.92884923,77.68267725,790.8017578125,9.935046,37,gps,0.3,0.4,0.5,-86.4,72,642000,5353.38949217485,true,14.87,242.1
12.92849373,77.68193938,789.453857421875,9.935046,37,gps,0.3,0.4,0.5,-86.4,72,648000,5442.59373661989,true,14.65,244.2
12.92817725,77.68126012,788.946166992188,9.935046,34,gps,0.3,0.4,0.5,-86.4,72,654000,5524.18824928592,true,13.49,244.1
12.92784725,77.68055271,789.979858398438,9.935046,37,gps,0.3,0.4,0.5,-86.4,72,660000,5609.18370712859,true,14.03,243.4
12.92750397,77.67984018,790.15869140625,9.935046,33,gps,0.3,0.4,0.5,-86.4,72,666000,5695.32420629876,true,14.42,244.1
12.9271706,77.67912416,789.078857421875,9.935046,37,gps,0.3,0.4,0.5,-86.5,72,672000,5781.32333668516,true,14.28,245.1
12.92682663,77.67841591,793.205078125,9.935046,36,gps,0.3,0.4,0.5,-86.5,72,678000,5867.08263527504,true,13.52,243.5
12.92651389,77.67777739,798.396728515625,9.935046,29,gps,0.3,0.4,0.5,-86.5,72,684000,5944.52980293887,true,12.43,250.6
12.9262238,77.67715892,800.287109375,9.935046,36,gps,0.3,0.4,0.5,-86.5,72,690000,6018.91549959707,true,12.86,243.1
12.92590802,77.67649694,801.619384765625,9.935046,33,gps,0.3,0.4,0.5,-86.5,72,696000,6098.79082150111,true,13.96,243.6
12.92556526,77.6758014,801.616455078125,9.935046,35,gps,0.3,0.4,0.5,-86.5,72,702000,6183.2590106268,true,14.06,241.2
12.92521496,77.67508957,799.480712890625,9.935046,34,gps,0.3,0.4,0.5,-86.5,72,708000,6269.68114160235,true,14.95,242.6
12.92484836,77.67436111,797.84130859375,9.935046,31,gps,0.3,0.4,0.5,-86.5,72,714000,6358.5328056617,true,14.74,245.4
12.92453356,77.67361887,798.070068359375,9.935046,27,gps,0.3,0.5,0.6,-86.5,72,720000,6446.26113754038,true,14.52,244.7
12.92420422,77.67289638,797.705078125,9.935046,31,gps,0.3,0.5,0.6,-86.5,72,726000,6532.70355659454,true,14.73,244.4
12.92388441,77.67219162,798.645385742188,9.935046,30,gps,0.3,0.5,0.6,-86.5,72,732000,6616.95667446868,true,13.12,244.8
12.92361433,77.67156203,798.3876953125,9.935046,33,gps,0.3,0.4,0.5,-86.5,72,738000,6691.50698137185,true,11.96,244.6
12.92336159,77.67100413,798.960693359375,9.935046,26,gps,0.4,0.5,0.6,-86.5,72,744000,6758.18327633441,true,11.27,244.6
12.92313321,77.67049866,798.790771484375,9.935046,33,gps,0.3,0.5,0.6,-86.5,72,750000,6818.56508203142,true,8.7,241.2
12.92293271,77.67010529,800.35986328125,9.935046,32,gps,0.3,0.4,0.5,-86.5,72,756000,6866.67546290675,true,8.37,243.1
12.92269857,77.66962036,800.066162109375,9.935046,33,gps,0.3,0.4,0.5,-86.5,72,762000,6925.32670036087,true,10.61,244.1
12.92245715,77.66906148,799.544921875,9.935046,32,gps,0.3,0.4,0.6,-86.5,72,768000,6991.57959183154,true,10.9,245.1
12.92221478,77.66856212,798.003662109375,9.935046,29,gps,0.3,0.4,0.6,-86.5,73,774000,7052.03865781332,true,8.93,245.3
12.92205763,77.6682148,796.103759765625,9.935046,30,gps,0.3,0.5,0.6,-86.5,73,780000,7093.53905234523,true,6.41,243.9
12.92190626,77.66790582,795.275512695313,9.935046,31,gps,0.3,0.5,0.6,-86.5,73,786000,7131.01806859526,true,6.73,241.2
12.92169081,77.6674392,796.871459960938,9.935046,35,gps,0.3,0.4,0.5,-86.5,73,792000,7186.97738768329,true,9.7,246.3
12.92145724,77.66690066,798.43310546875,9.935046,40,gps,0.3,0.4,0.5,-86.5,73,798000,7250.86152648695,true,11.47,244.9
12.9211877,77.6663208,800.761108398438,9.935046,35,gps,0.3,0.4,0.5,-86.5,73,804000,7320.48736783581,true,11.74,244.9
12.92090483,77.66573262,804.104125976563,9.935046,35,gps,0.3,0.4,0.5,-86.5,73,810000,7391.57155916596,true,11.65,245.5
12.92073426,77.66509054,805.40966796875,9.935046,37,gps,0.3,0.4,0.5,-86.5,73,816000,7463.69824716249,true,12.53,266
12.92081788,77.66439793,804.239013671875,9.935046,36,gps,0.3,0.4,0.5,-86.5,73,822000,7539.33664408211,true,12.92,285.9
12.92100809,77.66369701,802.999267578125,9.935046,38,gps,0.3,0.4,0.5,-86.5,73,828000,7618.19136716905,true,12.8,286
12.92119498,77.66299007,801.796630859375,9.935046,36,gps,0.3,0.4,0.5,-86.5,73,834000,7697.57732720237,true,13.18,285.8
12.92137101,77.6623368,801.899291992188,9.935046,34,gps,0.3,0.4,0.5,-86.5,73,840000,7771.03410807081,true,11.66,284
12.9215002,77.66173982,803.266357421875,9.935046,37,gps,0.3,0.4,0.5,-86.5,73,846000,7837.30988953174,true,11.09,282.6
12.92165096,77.6610866,803.593017578125,9.935046,36,gps,0.3,0.4,0.5,-86.5,73,852000,7910.06300167142,true,12.82,281.8
12.92181256,77.66039882,802.955322265625,9.935046,38,gps,0.3,0.4,0.5,-86.5,73,858000,7986.73922626339,true,12.21,285.2
12.92201652,77.65974443,802.93505859375,9.935046,34,gps,0.3,0.4,0.5,-86.5,73,864000,8061.19928396014,true,12.68,288
12.92225999,77.65908024,803.091552734375,9.935046,33,gps,0.3,0.5,0.6,-86.5,73,870000,8138.10604306418,true,12.71,289.3
12.92250026,77.65840959,803.146484375,9.935046,32,gps,0.3,0.5,0.6,-86.5,73,876000,8215.54496234332,true,12.94,290.7
12.92275407,77.65773584,803.580078125,9.935046,36,gps,0.3,0.4,0.5,-86.5,73,882000,8293.8293408755,true,12.6,290.9
12.92298979,77.65710165,802.647705078125,9.935046,36,gps,0.3,0.4,0.5,-86.5,73,888000,8367.39007509318,true,12.21,290.1
12.9231968,77.65646529,801.599609375,9.935046,37,gps,0.3,0.4,0.5,-86.5,73,894000,8440.09769334143,true,12.91,288.5
12.92341211,77.65577952,799.069580078125,9.935046,36,gps,0.3,0.4,0.5,-86.5,73,900000,8518.18127739498,true,12.97,287.4
12.92357519,77.65509462,797.913696289063,9.935046,35,gps,0.3,0.4,0.5,-86.5,73,906000,8594.59247599101,true,12.67,283.3
12.92372414,77.65436809,797.748046875,9.935046,36,gps,0.3,0.4,0.5,-86.5,73,912000,8675.05557705087,true,13.79,281.6
12.92386491,77.65362294,798.204223632813,9.935046,36,gps,0.3,0.4,0.5,-86.5,73,918000,8757.31655430567,true,13.83,279.7
12.92401193,77.65286556,801.1943359375,9.935046,35,gps,0.3,0.4,0.5,-86.5,73,924000,8841.01207890013,true,13.97,280.4
12.92415263,77.65210919,800.425048828125,9.935046,37,gps,0.3,0.4,0.5,-86.5,73,930000,8924.4656103752,true,13.89,280.8
12.92430686,77.65135098,799.628173828125,9.935046,37,gps,0.3,0.4,0.5,-86.5,73,936000,9008.40937755484,true,13.82,281.3
12.92441326,77.65061632,798.430908203125,9.935046,39,gps,0.3,0.4,0.5,-86.5,73,942000,9088.90452649556,true,13.52,274.4
12.9244183,77.64985654,799.325439453125,9.935046,37,gps,0.3,0.4,0.5,-86.5,73,948000,9171.24980288648,true,13.62,266.7
12.92435313,77.64910483,796.737548828125,9.935046,37,gps,0.3,0.4,0.5,-86.5,73,954000,9253.04022537488,true,14.08,262.5
12.92426848,77.64831096,793.761840820313,9.935046,39,gps,0.3,0.4,0.5,-86.5,73,960000,9339.59157945868,true,14.23,256.2
12.9240368,77.64759746,792.0205078125,9.935046,32,gps,0.3,0.4,0.5,-86.5,73,966000,9421.09764411208,true,13.01,243.2
12.92373902,77.6470034,791.952270507813,9.935046,35,gps,0.3,0.4,0.5,-86.5,73,972000,9493.49630163225,true,12.57,235.8
12.92333091,77.64643163,790.650268554688,9.935046,33,gps,0.3,0.4,0.5,-86.5,73,978000,9570.30312726156,true,12.87,225.3
12.92284973,77.64589593,789.578002929688,9.935046,33,gps,0.3,0.5,0.6,-86.5,73,984000,9649.25585700486,true,13.13,225.9
12.92242022,77.64539637,788.997314453125,9.935046,34,gps,0.3,0.4,0.5,-86.5,74,990000,9721.45192846507,true,10.99,225.5
12.92211,77.64505286,789.032958984375,9.935046,33,gps,0.3,0.4,0.5,-86.5,74,996000,9772.20537206782,true,6.99,225.2
12.92183469,77.64476104,789.2939453125,9.935046,36,gps,0.3,0.4,0.5,-86.5,74,1002000,9816.22169959642,true,6.52,221.9
12.92147387,77.64446158,789.908203125,9.935046,38,gps,0.3,0.4,0.5,-86.5,74,1008000,9867.82657862762,true,9.68,216.5
12.92096082,77.64404566,790.45263671875,9.935046,38,gps,0.3,0.4,0.5,-86.5,74,1014000,9940.53479309672,true,13.16,219.5
12.92041828,77.64356445,792.41162109375,9.935046,37,gps,0.3,0.4,0.5,-86.5,74,1020000,10020.2806323895,true,12.99,219.1
12.92000036,77.643224,792.170654296875,9.935046,35,gps,0.3,0.4,0.5,-86.5,74,1026000,10079.6183843126,true,5.46,217.8
12.91980314,77.64306854,790.7685546875,9.935046,37,gps,0.3,0.4,0.5,-86.5,74,1032000,10107.273379676,true,5.81,218.8
12.91944523,77.64278976,789.508911132813,9.935046,35,gps,0.3,0.4,0.5,-86.5,74,1038000,10157.2409620477,true,9.44,216.3
12.91898609,77.64245107,789.9765625,9.935046,35,gps,0.3,0.4,0.5,-86.5,74,1044000,10220.1213182482,true,11.15,216
12.91847398,77.64205764,791.616455078125,9.935046,37,gps,0.3,0.4,0.5,-86.5,74,1050000,10291.2606215297,true,12.14,219.9
12.91797315,77.64159808,791.2587890625,9.935046,37,gps,0.3,0.4,0.5,-86.5,74,1056000,10365.9742394464,true,12.65,222.7
12.91749379,77.64115399,791.2021484375,9.935046,36,gps,0.3,0.4,0.5,-86.5,74,1062000,10437.7915289045,true,11.76,219.5
12.91700402,77.64073764,791.63232421875,9.935046,40,gps,0.3,0.4,0.5,-86.5,74,1068000,10508.5170540114,true,11.72,224.9
12.9165919,77.64026373,789.611572265625,9.935046,37,gps,0.3,0.4,0.5,-86.5,74,1074000,10577.3512195708,true,11.42,233
12.91626781,77.6397281,789.087646484375,9.935046,34,gps,0.3,0.4,0.5,-86.5,74,1080000,10645.6794615293,true,10.9,245
12.9160516,77.63915979,789.941528320313,9.935046,34,gps,0.3,0.4,0.5,-86.5,74,1086000,10711.7994109948,true,10.52,250.4
12.91592037,77.63869424,791.4794921875,9.935046,29,gps,0.4,0.5,0.6,-86.5,74,1092000,10764.3240958082,true,5.96,256.4
12.91589415,77.63855243,792.1572265625,9.935046,26,gps,0.4,0.5,0.6,-86.5,74,1098000,10779.9677774762,true,3.15,256.9
12.91585568,77.63842756,793.80419921875,9.935046,29,gps,0.4,0.5,0.6,-86.5,74,1104000,10794.1613365522,true,1.62,257.3
12.91583744,77.63840249,795.749145507813,9.935046,33,gps,0.3,0.4,0.5,-86.5,74,1110000,10797.5519645804,true,0.17,258.3
12.91583363,77.63839892,797.15185546875,9.935046,31,gps,0.3,0.4,0.5,-86.5,74,1116000,10798.125715882,true,0,
12.91583361,77.63839647,797.2470703125,9.935046,39,gps,0.3,0.4,0.5,-86.5,74,1122000,10798.3912602004,true,0,
12.9158247,77.63839933,798.070556640625,9.935046,37,gps,0.3,0.4,0.5,-86.5,74,1128000,10799.4293649803,true,0,
12.91582291,77.63840016,798.507080078125,9.935046,29,gps,0.4,0.5,0.6,-86.5,74,1134000,10799.6477882164,true,0,
12.91581819,77.63836913,798.910278320313,9.935046,32,gps,0.3,0.5,0.6,-86.5,74,1140000,10803.0515772442,true,1.61,256.7
12.91575538,77.63830469,799.420532226563,9.935046,31,gps,0.3,0.4,0.5,-86.5,74,1146000,10812.9286337193,true,2.25,194.9
12.9156025,77.63829837,796.66845703125,9.935046,37,gps,0.3,0.4,0.5,-86.5,74,1152000,10829.9419085512,true,2.77,186.1
12.91538709,77.63827735,794.63330078125,3.7900925,35,gps,0.3,0.4,0.5,-86.5,74,1158000,10854.0025058555,true,4.54,184.4
12.91510622,77.6382463,793.363525390625,3.7900925,35,gps,0.3,0.4,0.5,-86.5,74,1164000,10885.4146093925,true,5.8,183.3
12.91473665,77.63821142,793.274169921875,3.7900925,31,gps,0.3,0.4,0.5,-86.5,74,1170000,10926.6824345933,true,5.48,182.7
12.91464672,77.63819528,794.609375,3.7900925,34,gps,0.3,0.4,0.5,-86.5,74,1176000,10936.8340454103,true,0.31,181.4
12.91455625,77.63818979,795.856689453125,3.7900925,35,gps,0.3,0.4,0.5,-86.5,75,1182000,10946.9114321482,true,1.71,184.7
12.91439401,77.63818698,794.628173828125,3.7900925,35,gps,0.3,0.4,0.5,-86.5,75,1188000,10964.9542675902,true,4.91,178.6
12.91407741,77.63819031,793.80908203125,3.7900925,30,gps,0.4,0.5,0.6,-86.5,75,1194000,11000.1604313505,true,6.23,184.1
12.91363516,77.63815721,795.813232421875,3.7900925,31,gps,0.3,0.4,0.5,-86.5,75,1200000,11049.46706936,true,8.88,181.7
12.913168,77.63815317,794.948486328125,3.7900925,31,gps,0.4,0.5,0.6,-86.5,75,1206000,11101.4147367071,true,7.94,180
12.91287075,77.63814829,794.588623046875,3.7900925,28,gps,0.4,0.5,0.7,-86.5,75,1212000,11134.4716601703,true,2.84,180.2
